,Unnamed: 0,Solar_Power,timestamp,station_id,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
3349,3349,19776.0,2020-07-25 08:32:56,1279257,53,0.003,0.004,1.216,1.071,0.0,63,43,25JUL2020:07:32:41,25JUL2020:07:03:11,46.2,50.0,42.3,25JUL2020:07:30:54,25JUL2020:07:56:54,463.6,573.3,1.0170000000000001,0,63.5,65.8,59.4,25JUL2020:07:02:52,25JUL2020:07:35:52,399.3,345.8,85.9,43.18,291.9,65.0,89.0,3.1319999999999997,15.659,25JUL2020:07:31:14,195.2,4363,16.777,12.29,59.0,42.8,17.585,101.4
3350,3350,40949.0,2020-07-25 11:38:12,1279257,43,0.018000000000000002,0.02,2.991,1.275,0.0,48,38,25JUL2020:10:45:41,25JUL2020:10:14:01,51.1,54.5,49.3,25JUL2020:10:25:14,25JUL2020:10:14:04,442.5,1775.0,2.949,0,74.8,78.1,72.1,25JUL2020:10:01:42,25JUL2020:10:57:32,475.3,386.7,85.9,185.0,880.0,61.0,27.0,2.237,8.277000000000001,25JUL2020:10:09:18,606.8,4588,14.664000000000001,13.14,88.9,83.3,17.833,101.4
3351,3351,44434.0,2020-07-25 12:14:06,1279257,37,0.023,0.026000000000000002,3.31,1.272,0.0,44,29,25JUL2020:11:50:01,25JUL2020:11:05:11,50.9,55.4,47.5,25JUL2020:11:50:14,25JUL2020:11:05:14,435.5,1836.0,3.029,0,79.3,82.2,75.2,25JUL2020:11:00:32,25JUL2020:11:40:02,490.2,402.0,85.8,182.0,898.0,63.0,289.0,2.013,7.382000000000001,25JUL2020:11:52:34,627.8,4582,19.884,13.07,91.2,41.4,17.895,101.3
3352,3352,33747.0,2020-07-25 13:00:06,1279257,34,0.024,0.027000000000000003,3.4419999999999997,1.199,0.0,41,28,25JUL2020:12:09:21,25JUL2020:12:49:51,49.5,54.7,46.4,25JUL2020:12:10:44,25JUL2020:12:49:54,431.7,1022.0,1.699,0,80.6,82.2,78.4,25JUL2020:12:51:52,25JUL2020:12:06:42,471.7,409.5,85.8,99.7,493.1,50.0,301.0,2.013,8.052999999999999,25JUL2020:12:06:23,331.2,4574,17.398,13.06,83.1,-3.8,17.833,101.3
3353,3353,52260.0,2020-07-25 14:17:20,1279257,34,0.015,0.017,3.377,1.213,0.0,44,24,25JUL2020:13:54:31,25JUL2020:13:08:11,49.6,58.5,45.1,25JUL2020:13:44:14,25JUL2020:13:08:14,430.3,1848.0,3.0439999999999996,0,83.1,86.5,79.5,25JUL2020:13:00:22,25JUL2020:13:49:42,497.4,405.1,85.7,185.7,906.0,70.0,247.0,1.5659999999999998,5.816,25JUL2020:13:32:15,627.6,4582,17.771,13.06,91.9,59.0,17.895,101.2
3354,3354,40368.0,2020-07-25 16:11:28,1279257,22,0.024,0.027000000000000003,2.682,0.9990000000000001,0.0,26,19,25JUL2020:15:58:31,25JUL2020:15:38:41,44.4,49.1,41.2,25JUL2020:15:27:44,25JUL2020:15:54:34,430.6,1497.0,2.506,0,86.7,89.2,85.1,25JUL2020:15:42:32,25JUL2020:15:58:12,496.8,408.1,85.7,167.8,745.2,70.0,289.0,2.013,7.382000000000001,25JUL2020:15:46:27,488.6,4569,19.884,13.02,87.8,93.9,18.206,101.1
3355,3355,32153.0,2020-07-25 17:00:00,1279257,21,0.02,0.023,2.1069999999999998,0.9229999999999999,0.0,25,16,25JUL2020:16:27:01,25JUL2020:16:11:21,42.4,48.7,37.2,25JUL2020:16:27:04,25JUL2020:16:11:24,431.8,1155.0,1.982,0,87.1,89.6,85.8,25JUL2020:16:32:12,25JUL2020:16:55:32,485.5,402.6,85.7,141.2,581.6,60.0,282.0,2.237,8.5,25JUL2020:16:31:04,357.6,4558,19.884,12.99,85.8,87.6,18.33,101.2
3356,3356,23844.0,2020-07-25 18:11:18,1279257,22,0.016,0.019,1.433,0.9620000000000001,0.0,29,16,25JUL2020:17:03:11,25JUL2020:17:43:01,43.5,49.6,37.4,25JUL2020:17:03:04,25JUL2020:17:43:04,434.4,770.4,1.3880000000000001,0,85.1,88.7,79.2,25JUL2020:17:16:02,25JUL2020:17:00:01,455.2,394.0,85.7,94.8,391.9,61.0,353.0,3.803,17.672,25JUL2020:17:49:26,235.9,4482,16.528,12.66,79.2,39.2,17.274,101.2
3357,3357,21254.0,2020-07-26 08:45:35,1279257,51,0.003,0.005,1.213,1.044,0.0,56,46,26JUL2020:07:51:11,26JUL2020:07:30:41,45.7,49.6,42.3,26JUL2020:07:03:44,26JUL2020:07:59:14,464.2,527.7,0.9329999999999999,0,63.7,66.0,61.7,26JUL2020:07:01:42,26JUL2020:07:46:32,398.0,339.6,86.2,38.05,268.3,76.0,199.0,1.79,6.263,26JUL2020:07:09:38,171.9,4355,15.907,12.29,57.2,-20.9,17.709,101.8
3358,3358,39533.0,2020-07-26 16:48:34,1279257,17,0.024,0.027999999999999997,2.7,0.813,0.0,20,13,26JUL2020:15:56:31,26JUL2020:15:36:21,39.2,45.1,33.6,26JUL2020:15:56:44,26JUL2020:15:26:34,431.6,1482.0,2.498,0,89.1,91.4,87.4,26JUL2020:15:37:12,26JUL2020:15:12:32,495.7,411.9,86.0,169.7,743.3,56.0,342.0,2.461,8.948,26JUL2020:15:43:18,489.8,4547,19.884,12.99,87.8,-27.6,17.958,101.5
3359,3359,31078.0,2020-07-26 17:30:47,1279257,17,0.021,0.024,2.1180000000000003,0.785,0.0,19,14,26JUL2020:16:06:51,26JUL2020:16:57:11,38.3,43.0,34.9,26JUL2020:16:23:14,26JUL2020:16:57:14,432.6,1140.0,1.97,0,89.8,91.6,88.2,26JUL2020:16:53:12,26JUL2020:16:25:12,482.5,408.7,85.9,142.2,579.2,55.0,346.0,2.908,10.29,26JUL2020:16:53:41,363.2,4542,19.884,12.98,84.7,-9.0,17.398,101.5
3360,3360,3803.0,2020-07-28 06:34:44,1279257,67,0.001,0.002,0.04,1.383,0.0,69,66,28JUL2020:05:17:11,28JUL2020:05:58:41,53.2,53.6,53.1,28JUL2020:05:55:24,28JUL2020:05:58:54,457.1,23.37,0.042,0,64.4,65.3,63.7,28JUL2020:05:49:32,28JUL2020:05:44:32,397.1,350.5,86.0,3.4219999999999997,10.15,43.0,44.0,3.803,15.210999999999999,28JUL2020:05:49:16,-39.79,4300,19.449,12.23,59.9,49.6,18.828,101.5
3361,3361,7308.0,2020-07-28 07:00:14,1279257,67,0.002,0.003,0.485,1.3769999999999998,0.0,68,65,28JUL2020:06:56:51,28JUL2020:06:00:01,53.1,53.6,52.7,28JUL2020:06:28:14,28JUL2020:06:10:34,458.1,93.3,0.179,0,64.6,65.5,63.9,28JUL2020:06:40:12,28JUL2020:06:53:42,401.2,382.8,86.0,11.09,47.4,27.0,46.0,4.026,13.422,28JUL2020:06:51:12,17.95,4299,18.641,12.19,61.5,19.2,18.641,101.5
3362,3362,6858.0,2020-07-28 08:00:07,1279257,68,0.003,0.004,1.165,1.413,0.0,71,65,28JUL2020:07:13:21,28JUL2020:07:59:11,53.8,55.2,52.7,28JUL2020:07:16:14,28JUL2020:07:59:34,458.7,122.1,0.214,0,65.1,66.0,64.0,28JUL2020:07:57:22,28JUL2020:07:41:32,406.6,390.3,86.0,12.08,53.87,51.0,97.0,1.79,11.632,28JUL2020:07:04:44,25.46,4311,7.456,12.2,63.7,0.7,17.15,101.6
3363,3363,11466.0,2020-07-28 09:00:06,1279257,75,0.002,0.003,1.848,1.588,0.004,80,69,28JUL2020:08:04:21,28JUL2020:08:36:51,57.0,59.0,54.3,28JUL2020:08:04:24,28JUL2020:08:45:54,465.8,316.1,0.536,0,64.6,65.5,63.9,28JUL2020:08:19:02,28JUL2020:08:58:32,413.1,402.2,86.1,32.18,147.2,63.0,242.0,1.5659999999999998,6.935,28JUL2020:08:03:07,104.1,4361,18.082,12.3,66.2,3.7,17.958,101.6
3364,3364,31993.0,2020-07-28 10:01:05,1279257,67,0.004,0.005,2.447,1.5730000000000002,0.0,76,58,28JUL2020:09:51:01,28JUL2020:09:00:01,56.8,58.1,55.2,28JUL2020:09:51:14,28JUL2020:09:13:34,455.7,1144.0,1.874,0,67.3,71.4,64.4,28JUL2020:09:14:52,28JUL2020:09:44:22,446.5,372.1,86.0,117.7,560.0,76.0,6.0,1.1179999999999999,3.803,28JUL2020:09:40:57,367.9,4545,17.398,12.63,78.8,77.4,17.833,101.6
3365,3365,45462.0,2020-07-28 11:01:03,1279257,56,0.013999999999999999,0.015,2.935,1.58,0.0,60,53,28JUL2020:10:52:21,28JUL2020:10:10:31,56.8,59.4,55.4,28JUL2020:10:09:54,28JUL2020:10:51:44,447.2,1712.0,2.7910000000000004,0,71.8,75.6,69.3,28JUL2020:10:06:02,28JUL2020:10:51:22,474.6,385.2,86.0,166.8,836.0,55.0,343.0,2.013,6.935,28JUL2020:10:27:00,579.5,4590,19.884,13.16,87.8,85.1,17.647000000000002,101.5
3366,3366,52832.0,2020-07-28 12:36:02,1279257,50,0.021,0.023,3.259,1.534,0.0,56,43,28JUL2020:11:54:41,28JUL2020:11:06:41,56.1,59.2,53.4,28JUL2020:11:25:24,28JUL2020:11:08:44,440.7,1897.0,3.0860000000000003,0,74.8,78.4,72.0,28JUL2020:11:00:22,28JUL2020:11:48:22,483.5,392.3,85.9,180.4,925.0,70.0,15.0,2.461,8.5,28JUL2020:11:53:57,653.0,4580,12.8,13.1,89.8,88.0,17.461,101.5
3367,3367,52752.0,2020-07-28 13:02:43,1279257,44,0.024,0.026000000000000002,3.3930000000000002,1.463,0.0,48,40,28JUL2020:12:49:11,28JUL2020:12:25:51,54.9,57.9,52.2,28JUL2020:12:04:34,28JUL2020:12:34:34,435.1,1974.0,3.21,0,77.5,80.8,74.8,28JUL2020:12:04:12,28JUL2020:12:44:32,491.1,400.1,85.9,186.9,961.0,65.0,46.0,2.461,8.948,28JUL2020:12:03:13,683.2,4574,19.884,13.04,91.9,90.0,18.393,101.4
3368,3368,55090.0,2020-07-28 14:00:23,1279257,40,0.025,0.027999999999999997,3.332,1.442,0.0,45,35,28JUL2020:13:55:11,28JUL2020:13:32:51,54.3,58.8,52.3,28JUL2020:13:52:34,28JUL2020:13:32:54,430.6,2026.0,3.324,0,79.5,83.5,77.2,28JUL2020:13:11:12,28JUL2020:13:56:42,501.2,410.9,85.8,194.9,983.0,85.0,264.0,2.013,8.5,28JUL2020:13:59:34,698.3,4568,19.884,13.03,93.4,94.3,18.206,101.3
3369,3369,9220.0,2020-07-28 16:22:47,1279257,72,0.005,0.008,2.635,1.4680000000000002,0.083,81,62,28JUL2020:15:00:01,28JUL2020:15:39:21,54.9,56.8,51.8,28JUL2020:15:00:01,28JUL2020:15:38:04,433.4,160.1,0.27,0,63.5,66.2,60.6,28JUL2020:15:26:12,28JUL2020:15:00:01,402.1,395.6,85.9,18.74,66.51,52.0,44.0,3.5789999999999997,12.079,28JUL2020:15:01:53,41.28,4385,19.884,12.48,60.8,,11.93,101.4
3370,3370,17891.0,2020-07-28 17:00:28,1279257,62,0.003,0.004,2.036,1.426,0.004,78,45,28JUL2020:16:47:51,28JUL2020:16:38:01,54.0,57.4,46.8,28JUL2020:16:47:44,28JUL2020:16:39:04,432.4,317.1,0.562,0,65.7,71.6,63.0,28JUL2020:16:29:32,28JUL2020:16:47:12,409.4,403.3,85.9,39.02,154.8,54.0,76.0,3.1319999999999997,14.764000000000001,28JUL2020:16:13:44,109.6,4431,19.884,12.45,63.5,-35.3,17.833,101.4
3371,3371,18292.0,2020-07-28 18:27:56,1279257,62,0.005,0.006,1.369,1.594,0.0,69,56,28JUL2020:17:47:51,28JUL2020:17:12:21,57.2,59.4,53.8,28JUL2020:17:00:01,28JUL2020:17:33:24,430.3,683.7,1.2209999999999999,0,68.4,70.9,66.2,28JUL2020:17:17:02,28JUL2020:17:45:52,426.1,373.6,85.8,80.3,345.5,59.0,319.0,2.237,8.948,28JUL2020:17:55:01,212.7,4511,19.884,12.66,71.4,68.5,17.523,101.3
3372,3372,13368.0,2020-07-28 19:01:43,1279257,59,0.008,0.009000000000000001,0.6760001,1.4669999999999999,0.0,62,56,28JUL2020:18:14:11,28JUL2020:18:59:51,54.9,56.7,53.8,28JUL2020:18:26:54,28JUL2020:18:02:04,429.8,203.3,0.377,0,68.7,70.5,67.6,28JUL2020:18:59:12,28JUL2020:18:10:22,410.5,360.2,85.8,19.19,101.5,28.0,43.0,3.1319999999999997,11.408,28JUL2020:18:29:27,32.03,4391,18.455,12.43,64.8,63.1,18.517,101.3
3373,3373,3437.0,2020-07-28 20:16:50,1279257,70,0.002,0.003,0.10800000000000001,1.569,0.0,78,61,28JUL2020:19:09:51,28JUL2020:19:53:01,56.7,58.6,54.5,28JUL2020:19:13:14,28JUL2020:19:45:34,434.9,34.88,0.07200000000000001,0,66.6,68.9,64.9,28JUL2020:19:51:42,28JUL2020:19:07:32,402.8,349.2,85.8,5.494,15.37,69.0,299.0,1.1179999999999999,5.145,28JUL2020:19:57:25,-43.68,4360,18.641,12.37,61.7,61.9,18.828,101.3
3374,3374,3431.0,2020-07-29 06:32:42,1279257,69,0.001,0.001,0.037000000000000005,1.113,0.0,70,68,29JUL2020:05:26:41,29JUL2020:05:04:41,47.5,48.0,47.1,29JUL2020:05:55:54,29JUL2020:05:21:04,461.3,17.84,0.027000000000000003,0,57.4,58.6,56.8,29JUL2020:05:55:32,29JUL2020:05:19:42,376.3,322.0,86.1,2.426,5.893,59.0,55.0,4.026,14.315999999999999,29JUL2020:05:38:12,-50.82,4277,19.449,12.16,53.2,-72.6,18.765,101.6
3375,3375,6671.0,2020-07-29 07:00:23,1279257,71,0.002,0.002,0.48200000000000004,1.133,0.0,76,67,29JUL2020:06:59:51,29JUL2020:06:47:01,47.8,50.4,47.1,29JUL2020:06:10:14,29JUL2020:06:46:34,462.5,84.5,0.095,0,57.7,59.0,56.7,29JUL2020:06:01:52,29JUL2020:06:59:42,377.7,321.6,86.1,5.723,30.38,50.0,83.0,2.908,9.395,29JUL2020:06:23:42,-31.51,4288,19.635,12.19,53.8,-72.8,18.89,101.7
3376,3376,15164.0,2020-07-29 08:00:33,1279257,70,0.002,0.002,1.169,1.249,0.0,75,66,29JUL2020:07:06:31,29JUL2020:07:27:01,50.5,52.3,47.5,29JUL2020:07:06:04,29JUL2020:07:50:34,470.3,508.7,0.893,0,59.4,61.5,57.6,29JUL2020:07:20:32,29JUL2020:07:50:02,390.6,330.1,86.2,33.72,256.1,61.0,164.0,1.79,8.948,29JUL2020:07:06:57,161.9,4344,17.274,12.23,55.4,-35.1,18.206,101.7
3377,3377,24870.0,2020-07-29 09:07:07,1279257,65,0.006,0.006999999999999999,1.8530000000000002,1.321,0.0,72,58,29JUL2020:08:47:11,29JUL2020:08:00:51,52.0,53.2,50.7,29JUL2020:08:26:44,29JUL2020:08:59:14,462.8,1032.0,1.7790000000000001,0,63.1,66.6,60.1,29JUL2020:08:01:02,29JUL2020:08:59:42,431.5,348.7,86.2,117.1,520.0,69.0,26.0,1.3419999999999999,4.25,29JUL2020:08:39:37,320.1,4576,15.41,12.77,69.3,76.3,17.958,101.7
3378,3378,43058.0,2020-07-29 10:47:38,1279257,59,0.012,0.013000000000000001,2.4659999999999997,1.413,0.0,62,55,29JUL2020:09:57:31,29JUL2020:09:38:11,53.8,55.8,52.2,29JUL2020:09:08:04,29JUL2020:09:53:04,455.7,1397.0,2.343,0,67.3,70.9,64.8,29JUL2020:09:04:12,29JUL2020:09:58:22,452.3,363.0,86.2,150.5,697.9,64.0,15.0,2.013,7.1579999999999995,29JUL2020:09:24:25,458.0,4615,13.235,13.18,80.4,79.0,17.336,101.7
3379,3379,43119.0,2020-07-29 11:00:54,1279257,54,0.017,0.019,2.947,1.44,0.0,59,49,29JUL2020:10:58:41,29JUL2020:10:01:11,54.3,56.7,52.5,29JUL2020:10:37:14,29JUL2020:10:07:04,447.6,1690.0,2.805,0,70.7,73.4,68.2,29JUL2020:10:02:42,29JUL2020:10:44:12,470.4,373.8,86.1,172.2,837.0,72.0,339.0,1.79,6.04,29JUL2020:10:56:56,568.3,4602,16.777,13.15,87.3,84.0,17.461,101.7
3380,3380,52583.0,2020-07-29 12:57:18,1279257,47,0.021,0.023,3.267,1.411,0.0,53,41,29JUL2020:11:54:11,29JUL2020:11:07:11,53.8,56.8,52.0,29JUL2020:11:58:04,29JUL2020:11:47:44,448.3,1878.0,3.112,0,74.3,77.7,71.2,29JUL2020:11:03:02,29JUL2020:11:52:22,483.1,384.0,86.1,185.2,928.0,61.0,10.0,2.237,6.935,29JUL2020:11:53:19,644.1,4589,19.884,13.14,90.1,88.3,17.088,101.7
3381,3381,52602.0,2020-07-29 13:00:27,1279257,41,0.024,0.026000000000000002,3.4010000000000002,1.411,0.0,49,34,29JUL2020:12:53:51,29JUL2020:12:20:51,53.8,58.1,50.0,29JUL2020:12:55:24,29JUL2020:12:20:54,435.5,1962.0,3.245,0,78.1,81.9,75.2,29JUL2020:12:14:32,29JUL2020:12:52:22,490.9,392.5,86.1,191.1,970.0,55.0,4.0,2.461,8.724,29JUL2020:12:30:09,680.4,4583,19.884,13.09,91.2,90.9,17.336,101.6
3382,3382,38373.0,2020-07-29 16:46:06,1279257,26,0.023,0.026000000000000002,2.648,1.04,0.0,32,21,29JUL2020:15:51:11,29JUL2020:15:16:21,45.5,51.8,41.5,29JUL2020:15:51:14,29JUL2020:15:19:34,429.0,1471.0,2.468,0,84.0,86.7,82.4,29JUL2020:15:17:32,29JUL2020:15:53:12,492.3,399.9,86.0,161.7,735.0,66.0,13.0,2.013,6.935,29JUL2020:15:23:51,481.0,4561,14.229000000000001,13.01,87.6,91.9,18.02,101.5
3383,3383,32980.0,2020-07-29 17:00:07,1279257,27,0.02,0.022000000000000002,2.07,1.011,0.0,32,22,29JUL2020:16:06:51,29JUL2020:16:57:51,44.8,53.1,43.0,29JUL2020:16:07:04,29JUL2020:16:57:54,430.7,1124.0,1.9240000000000002,0,84.9,86.7,83.3,29JUL2020:16:48:22,29JUL2020:16:01:52,482.5,399.2,86.0,133.9,565.3,58.0,40.0,2.013,6.711,29JUL2020:16:05:41,348.0,4560,17.958,12.97,86.2,85.6,17.709,101.5
3384,3384,23482.0,2020-07-29 18:00:25,1279257,35,0.015,0.017,1.39,1.169,0.0,49,22,29JUL2020:17:37:11,29JUL2020:17:19:21,48.6,63.0,43.5,29JUL2020:17:06:14,29JUL2020:17:19:24,430.0,754.5,1.367,0,83.5,86.4,75.9,29JUL2020:17:19:22,29JUL2020:17:01:32,461.4,393.0,85.9,84.9,378.5,61.0,302.0,1.1179999999999999,4.25,29JUL2020:17:03:10,225.2,4495,19.884,12.64,83.8,75.0,17.709,101.5
3385,3385,46983.0,2020-07-30 11:05:07,1279257,41,0.018000000000000002,0.02,2.944,1.3090000000000002,0.0,46,36,30JUL2020:10:59:31,30JUL2020:10:01:31,51.8,55.9,49.6,30JUL2020:10:31:14,30JUL2020:10:55:04,441.6,1689.0,2.798,0,76.6,80.4,73.9,30JUL2020:10:00:02,30JUL2020:10:58:32,478.8,387.4,86.3,171.5,835.0,60.0,346.0,2.237,7.382000000000001,30JUL2020:10:57:58,572.2,4577,19.884,13.1,88.9,85.5,17.026,101.9
3386,3386,51373.0,2020-07-30 13:10:36,1279257,30,0.025,0.028999999999999998,3.406,1.266,0.0,37,24,30JUL2020:12:57:21,30JUL2020:12:10:11,50.9,56.3,45.5,30JUL2020:12:57:24,30JUL2020:12:43:24,431.7,1956.0,3.218,0,84.6,86.9,82.0,30JUL2020:12:00:01,30JUL2020:12:44:02,502.7,409.4,86.2,190.3,962.0,61.0,38.0,2.6839999999999997,7.1579999999999995,30JUL2020:12:48:40,678.5,4567,16.777,12.99,94.8,83.8,16.777,101.8
3387,3387,3372.0,2020-07-31 06:36:38,1279257,35,0.0,0.001,0.033,0.884,0.0,36,34,31JUL2020:05:55:41,31JUL2020:05:39:21,41.4,41.9,40.8,31JUL2020:05:55:24,31JUL2020:05:35:24,449.6,15.92,0.025,0,70.7,72.5,68.7,31JUL2020:05:34:32,31JUL2020:05:59:52,400.9,344.2,86.1,2.113,4.776,51.0,60.0,4.474,16.553,31JUL2020:05:15:58,-54.01,4295,18.455,12.18,60.8,55.2,18.02,101.7
3388,3388,7096.0,2020-07-31 07:00:29,1279257,35,0.004,0.006,0.469,0.9,0.0,37,33,31JUL2020:06:03:01,31JUL2020:06:23:01,41.9,42.4,40.8,31JUL2020:06:03:04,31JUL2020:06:40:44,450.3,84.2,0.096,0,70.2,72.5,68.5,31JUL2020:06:31:52,31JUL2020:06:00:01,399.9,343.2,86.1,5.115,29.71,59.0,55.0,3.803,15.435,31JUL2020:06:53:28,-32.07,4298,18.641,12.22,60.4,59.9,17.833,101.7
3389,3389,17378.0,2020-07-31 08:00:21,1279257,40,0.004,0.006,1.1640000000000001,0.988,0.0,48,32,31JUL2020:07:45:41,31JUL2020:07:58:11,44.1,52.2,41.9,31JUL2020:07:09:24,31JUL2020:07:58:24,448.5,492.1,0.87,0,72.5,74.7,69.8,31JUL2020:07:02:12,31JUL2020:07:46:22,412.1,354.5,86.2,32.92,250.1,50.0,60.0,3.5789999999999997,13.645,31JUL2020:07:18:48,159.6,4352,15.286,12.3,62.6,65.7,17.461,101.7
3390,3390,29904.0,2020-07-31 09:00:30,1279257,41,0.009000000000000001,0.011000000000000001,1.858,1.22,0.0,47,35,31JUL2020:08:14:41,31JUL2020:08:00:31,49.8,53.1,46.6,31JUL2020:08:14:44,31JUL2020:08:44:14,454.2,1028.0,1.7819999999999998,0,74.7,76.5,70.9,31JUL2020:08:25:02,31JUL2020:08:39:52,450.7,370.8,86.2,118.5,522.7,65.0,28.0,1.79,7.1579999999999995,31JUL2020:08:28:50,324.4,4549,16.094,12.74,75.0,80.6,16.901,101.7
3391,3391,39413.0,2020-07-31 10:00:05,1279257,38,0.013999999999999999,0.016,2.46,1.2690000000000001,0.0,45,32,31JUL2020:09:44:41,31JUL2020:09:31:41,50.9,56.7,47.8,31JUL2020:09:45:04,31JUL2020:09:31:44,454.9,1399.0,2.3569999999999998,0,78.3,81.1,75.0,31JUL2020:09:02:52,31JUL2020:09:59:52,471.5,385.2,86.1,153.9,703.2,52.0,38.0,2.461,6.935,31JUL2020:09:43:15,463.0,4587,15.659,13.11,85.8,82.9,16.528,101.7
3392,3392,45036.0,2020-07-31 11:00:10,1279257,34,0.019,0.022000000000000002,2.947,1.3090000000000002,0.0,39,28,31JUL2020:10:52:31,31JUL2020:10:30:51,51.8,56.3,48.9,31JUL2020:10:02:24,31JUL2020:10:44:14,445.8,1691.0,2.81,0,82.6,86.7,79.7,31JUL2020:10:02:12,31JUL2020:10:59:32,489.9,399.4,86.1,174.4,841.0,58.0,36.0,2.461,7.382000000000001,31JUL2020:10:02:47,576.1,4570,13.297,13.04,93.2,69.1,16.404,101.6
3393,3393,3333.0,2020-08-01 06:35:03,1279257,28,0.002,0.003,0.03,0.74,0.0,30,26,01AUG2020:05:10:41,01AUG2020:05:44:21,36.9,37.8,36.0,01AUG2020:05:10:24,01AUG2020:05:41:04,451.8,15.13,0.024,0,71.6,73.9,69.4,01AUG2020:05:43:52,01AUG2020:05:09:02,401.3,344.3,86.0,1.926,4.57,65.0,40.0,3.803,17.224,01AUG2020:05:11:48,-54.3,4303,18.082,12.24,60.6,60.4,18.579,101.5
3394,3394,6485.0,2020-08-01 07:00:15,1279257,29,0.004,0.006,0.46399999999999997,0.759,0.0,31,28,01AUG2020:06:49:21,01AUG2020:06:39:21,37.4,39.0,36.7,01AUG2020:06:06:24,01AUG2020:06:59:24,450.3,73.43,0.081,0,71.2,73.4,69.4,01AUG2020:06:24:02,01AUG2020:06:44:12,401.0,343.8,86.0,4.418,25.66,54.0,36.0,4.026,17.896,01AUG2020:06:05:30,-35.98,4306,18.082,12.27,60.8,60.3,18.455,101.5
3395,3395,17378.0,2020-08-01 08:00:12,1279257,31,0.004,0.006999999999999999,1.1640000000000001,0.8290000000000001,0.0,35,28,01AUG2020:07:16:51,01AUG2020:07:40:21,39.6,43.9,37.6,01AUG2020:07:06:54,01AUG2020:07:55:44,450.7,489.3,0.863,0,73.0,75.0,71.2,01AUG2020:07:02:42,01AUG2020:07:59:42,411.8,352.9,86.0,32.06,248.8,50.0,46.0,4.25,14.093,01AUG2020:07:26:51,157.8,4349,16.528,12.28,62.4,65.5,18.393,101.6
3396,3396,30165.0,2020-08-01 09:00:05,1279257,33,0.009000000000000001,0.012,1.864,1.003,0.0,38,28,01AUG2020:08:11:31,01AUG2020:08:26:41,44.6,48.7,41.0,01AUG2020:08:07:24,01AUG2020:08:26:44,454.9,1035.0,1.798,0,75.2,77.2,73.4,01AUG2020:08:15:12,01AUG2020:08:12:32,446.5,369.5,86.0,121.7,530.2,72.0,42.0,2.461,9.171,01AUG2020:08:08:26,331.5,4555,15.534,12.74,74.3,77.9,17.398,101.5
3397,3397,40421.0,2020-08-01 10:00:27,1279257,31,0.015,0.017,2.475,1.058,0.0,36,27,01AUG2020:09:59:51,01AUG2020:09:11:21,46.0,50.2,43.5,01AUG2020:09:41:04,01AUG2020:09:22:54,451.1,1405.0,2.369,0,78.6,81.5,75.6,01AUG2020:09:00:32,01AUG2020:09:54:32,471.8,383.2,86.0,155.5,706.5,65.0,14.0,2.013,8.277000000000001,01AUG2020:09:40:29,462.4,4587,17.088,13.11,85.6,83.1,17.274,101.5
3398,3398,44988.0,2020-08-01 11:00:21,1279257,29,0.019,0.022000000000000002,2.965,1.091,0.0,35,23,01AUG2020:10:59:21,01AUG2020:10:19:51,46.9,52.5,43.5,01AUG2020:10:01:04,01AUG2020:10:20:04,444.5,1700.0,2.824,0,82.4,84.9,80.1,01AUG2020:10:00:42,01AUG2020:10:48:22,491.1,397.0,86.0,174.7,843.0,60.0,335.0,2.013,6.04,01AUG2020:10:44:11,574.6,4570,18.641,13.04,92.5,88.3,17.709,101.5
3399,3399,52193.0,2020-08-01 13:01:09,1279257,24,0.026000000000000002,0.03,3.418,1.136,0.0,29,19,01AUG2020:12:59:31,01AUG2020:12:03:01,47.8,53.2,44.2,01AUG2020:12:59:34,01AUG2020:12:03:04,437.1,1967.0,3.258,0,90.0,92.8,87.3,01AUG2020:12:04:22,01AUG2020:12:52:12,514.2,417.9,85.9,194.0,974.0,73.0,352.0,2.237,6.711,01AUG2020:12:51:45,684.1,4552,15.907,12.98,97.3,53.4,17.709,101.4
3400,3400,41534.0,2020-08-01 15:11:31,1279257,17,0.027000000000000003,0.031,3.0780000000000003,0.995,0.0,22,12,01AUG2020:14:52:11,01AUG2020:14:04:51,44.4,51.1,34.9,01AUG2020:14:52:14,01AUG2020:14:04:54,435.2,1661.0,2.779,0,94.3,96.3,92.5,01AUG2020:14:00:52,01AUG2020:14:30:42,515.5,428.0,85.8,174.4,826.0,71.0,15.0,2.237,10.066,01AUG2020:14:32:28,564.7,4538,19.884,12.93,95.2,-5.8,17.709,101.3
