Solar_Power,rso,precip,rh_max,td_avg,airt_max,windd_avg,winds_max
35895,2.198,0,33,33.6,65.7,272,7.606
22632,1.517,0,33,33.6,65.8,291,7.382
10281,0.8100001,0,34,32.5,64.8,302,5.592
3889,0.188,0,36,32.7,62.1,312,4.698
2594,0,0,39,31.6,60.6,21,4.698
4053,0.157,0,63,34.2,48.2,53,11.185
10054,0.761,0,63,34.9,52,77,9.619
21922,1.462,0,60,36.9,56.5,52,11.185
33366,2.14,0,59,41,59.5,17,9.843
42805,2.725,0,57,41.5,65.1,12,8.053
50469,3.188,0,46,41.4,68.2,12,7.606
54592,3.485,0,40,39.9,71.4,251,8.053
55721,3.601,0,36,37.6,72.9,334,8.948
54485,3.521,0,34,38.5,73.8,312,10.514
52722,3.232,0,33,37,75.2,337,9.619
43087,2.783,0,29,37,75.7,279,8.277
34554,2.192,0,27,35.6,75,270,7.382
23039,1.516,0,35,38.1,74.7,250,8.277
11010,0.809,0,42,37.8,74.8,236,4.698
4529,0.192,0,34,36.5,72.3,23,5.816
12880,0.7600001,0,51,35.4,56.8,65,13.422
22391,1.461,0,46,36.3,62.4,47,14.093
35099,2.141,0,49,41.9,64.9,44,7.829
35272,2.721,0,49,43,70,356,5.592
30842,3.18,0,41,43.7,74.8,297,5.145
53138,3.474,0,36,43.9,78.4,349,7.158
53912,3.58,0,33,42.1,81,358,7.158
52727,3.498,0,29,37.9,82.9,310,8.5
42627,2.782,0,24,37,83.5,295,10.29
33935,2.194,0,22,35.8,84.4,315,9.843
22448,1.52,0,21,34,84.4,286,6.04
10888,0.8200001,0,21,36.5,84.4,265,4.026
4151,0.196,0,24,36.3,82,40,9.395
3709,0.158,0,34,33.6,66.2,67,17.672
22632,1.463,0,33,35.6,71.6,133,12.527
33797,2.143,0,30,37.8,77.7,151,9.843
39692,2.736,0,34,41.7,80.4,261,7.158
35945,3.185,0,30,42.3,83.1,292,6.711
44827,3.48,0,32,43,85.1,316,8.948
52415,3.584,0,24,37.4,87.3,307,8.948
54384,3.522,0,21,36.7,88.3,294,13.645
43985,3.243,0,20,35.8,88.7,307,11.856
34977,2.793,0,20,36.1,88.5,298,10.29
29432,2.2,0,21,35.1,88.5,282,7.606
17009,1.526,0,30,36.5,86.5,333,3.355
10720,0.8190001,0,28,38.8,86.9,37,6.263
4015,0.198,0,28,40.6,83.5,74,9.619
3567,0.16,0,28,27.9,74.5,53,8.053
11832,0.77,0,26,25,73.9,100,8.948
19681,1.484,0,19,26.1,75.6,125,15.882
36224,2.173,0,17,24.6,76.5,343,14.987
39922,2.786,0,17,24.1,77.4,307,16.33
41909,3.261,0,22,29.8,74.8,299,15.435
55159,3.54,0,22,29.3,75.2,283,10.066
30877,3.653,0,26,32.5,75,342,17.001
53884,3.547,0,27,33.6,73.9,347,12.751
38554,3.259,0,26,33.1,75.2,343,12.527
38231,2.807,0,24,31.3,75.4,338,10.737
28528,2.221,0,22,30.4,75.6,355,10.961
22381,1.542,0,27,32.4,74.7,1,9.395
10521,0.831,0,25,32.4,74.3,15,7.829
3505,0.204,0,34,33.4,71.2,36,11.408
3681,0.157,0,75,38.7,48.7,174,4.026
9920,0.754,0,70,38.5,50.2,170,5.369
21392,1.451,0,66,39.9,54.7,252,5.592
33621,2.127,0,60,41,58.6,292,8.053
42415,2.722,0,56,39.4,62.1,328,6.263
54013,3.197,0,46,36.7,63.7,343,10.961
61367,3.51,0,41,36.3,66,332,11.856
65418,3.621,0,40,36.1,67.1,281,14.316
61408,3.533,0,35,36.5,68.2,297,12.079
52223,3.249,0,33,35.8,69.3,295,11.408
43218,2.799,0,31,35.1,70.3,281,12.303
33227,2.212,0,29,32.5,70.5,297,10.737
20258,1.54,0,27,31.1,69.8,298,9.619
10929,0.836,0,27,32,68.7,280,5.816
4257,0.207,0,32,32.4,66.7,279,3.132
4513,0.158,0,54,32.9,50.4,40,16.106
9823,0.762,0,53,33.3,53.1,49,15.882
21693,1.463,0,52,35.6,57.6,153,8.948
34090,2.141,0,54,39.6,60.1,37,8.053
37444,2.728,0,51,41.4,63.7,31,6.935
45647,3.186,0,47,42.4,67.6,25,7.382
51339,3.48,0,41,41.2,70.7,25,7.606
45600,3.597,0,41,41.4,73.4,335,8.5
41214,3.508,0,36,41.2,75.7,291,9.619
34285,3.229,0,35,39.6,76.5,275,11.856
28854,2.786,0,32,39.9,77,281,5.816
26694,2.197,0,31,39.9,78.1,287,5.816
15726,1.524,0,35,40.3,77.5,290,5.592
8793,0.825,0,41,42.1,76.5,331,4.921
3661,0.207,0,39,42.4,73.8,359,7.829
3276,0.155,0,67,43.5,55.8,282,6.263
4026,0.7450001,0.012,83,45.5,56.1,3,8.724
6033,1.431,0.071,91,47.8,53.1,20,10.961
8579,2.094,0.031,91,46.9,53.4,59,9.395
9974,2.687,0.031,84,46,54,70,10.066
8310,3.157,0.091,93,48,51.3,304,4.026
8874,3.444,0.071,93,48.6,51.4,13,8.277
11020,3.55,0.067,93,47.8,53.2,58,9.843
15039,3.466,0.024,86,46.9,54.5,352,11.856
32947,3.196,0.004,90,50.7,58.1,316,6.263
42546,2.736,0,81,51.6,60.4,357,8.053
14739,2.157,0,76,50.2,59.9,23,9.843
7045,1.498,0,80,49.6,57.2,0,6.487
4477,0.812,0.031,88,49.8,56.3,280,4.921
3283,0.812,0.031,88,49.8,56.3,280,4.921
4464,0.155,0,91,39.2,44.4,12,7.829
8873,0.7500001,0,86,38.8,45.1,126,8.053
12433,1.447,0,78,38.7,47.8,313,5.369
15822,2.127,0,71,37.9,50.7,338,8.948
10620,2.73,0.004,73,37.9,48.6,277,6.487
58351,3.196,0.004,73,39.2,54.5,66,8.053
43550,3.494,0,62,38.8,56.1,279,12.751
20370,3.607,0,57,37.2,53.6,299,14.764
15039,3.526,0,59,37.4,53.2,300,12.303
10055,3.245,0,62,37,53.4,315,8.277
11254,2.796,0,59,37,53.4,5,7.158
6190,2.211,0,63,37.9,52.9,51,8.5
8310,1.534,0,61,36.5,52.3,46,8.277
8561,0.837,0,58,36,53.2,64,6.04
5018,0.214,0,74,38.5,52.7,233,2.908
3795,0.155,0,74,33.6,42.8,138,14.093
7856,0.756,0,71,34,46.6,38,14.987
22224,1.456,0,73,38.1,49.8,8,10.29
34883,2.127,0,71,40.6,53.2,14,7.382
43237,2.718,0,65,41.2,56.8,44,8.724
53249,3.184,0,57,40.6,60.6,12,10.29
61195,3.488,0,54,41.5,62.2,6,10.961
64105,3.595,0,51,41.7,64.9,332,10.29
58361,3.508,0,50,42.4,66.2,24,8.5
53985,3.228,0,48,43.3,67.6,20,10.961
40345,2.776,0,46,43.3,67.3,30,9.395
36699,2.194,0,44,43.5,68.7,353,9.395
18806,1.525,0,43,42.1,67.8,11,8.724
9746,0.8330001,0,39,40.1,66.7,2,8.053
3930,0.216,0,43,39.2,65.7,345,5.145
2964,0.001,0,55,41.5,61.9,115,5.145
3814,0.153,0,68,37.6,48.7,46,13.645
9650,0.748,0,67,37.9,52,44,12.527
21383,1.444,0,62,39.7,55.8,42,10.29
34216,2.119,0,65,43.9,58.5,1,6.487
42894,2.703,0,63,44.6,61.9,346,6.711
52414,3.165,0,58,44.6,65.7,340,6.935
53680,3.466,0,52,42.3,68.4,14,8.724
57411,3.591,0,39,36.1,71.6,46,8.724
54718,3.536,0,29,28.4,72.5,338,9.395
52775,3.292,0,27,27,73.2,329,8.277
43490,2.843,0,23,27,73.6,316,8.724
35467,2.252,0,22,26.2,73.6,70,7.158
23899,1.571,0,31,33.1,72.9,31,8.053
11576,0.85,0,27,35.6,72.5,274,4.921
3781,0.22,0,35,35.2,70.5,234,5.816
3724,0.152,0,58,36,50.9,49,16.777
9660,0.749,0,57,36.1,54.7,91,13.422
21578,1.446,0,54,38.3,59.2,101,11.408
33809,2.121,0,54,41.9,63,39,10.514
37864,2.708,0,51,42.8,66.6,2,5.816
38142,3.172,0,46,43.9,70,9,7.382
50408,3.468,0,39,39.9,73.8,3,8.277
59811,3.603,0,30,38.3,75.9,338,10.737
54270,3.527,0,33,39.7,77.4,328,9.171
30895,3.243,0,32,40.3,77.2,234,6.04
21799,2.792,0,34,41.7,76.6,241,4.921
22297,2.202,0,32,41.2,76.3,229,4.698
17958,1.535,0,39,42.6,76.1,295,4.25
10745,0.836,0,34,43,75.7,308,3.803
4768,0.218,0,41,44.2,73.4,342,4.25
4613,0.149,0,55,41.7,59.7,137,13.869
12240,0.738,0,54,41.9,61.3,141,10.961
17221,1.428,0,58,43.2,63.7,83,11.185
17952,2.101,0,62,47.7,64.6,41,9.395
33034,2.678,0,63,49.6,69.4,41,6.935
44645,3.133,0,52,48.4,72.7,9,6.711
45654,3.442,0,45,46.9,76.8,351,6.263
53871,3.564,0,36,45.1,79.9,357,10.066
52411,3.49,0,33,45.3,81,56,10.737
40812,3.215,0,35,47.5,81.1,359,7.382
38921,2.761,0,35,48.6,82.2,18,10.29
30590,2.18,0,34,48.2,81.1,30,10.29
17810,1.518,0,47,48.7,80.1,40,8.948
10039,0.8280001,0,41,48.6,77.9,54,8.053
5262,0.218,0,40,48.6,76.8,56,8.277
3749,0.001,0,36,42.6,74.3,67,7.158
23793,1.423,0,56,43.7,64.8,77,9.171
33330,2.096,0,56,48.9,69.4,149,5.145
42198,2.671,0,55,45.9,71.8,307,5.369
52832,3.479,0,38,42.6,75,337,10.514
53318,3.588,0,37,44.8,77.9,338,8.5
52442,3.493,0,35,44.2,80.1,17,8.5
42811,2.775,0,34,44.6,81.1,314,7.829
34313,2.197,0,31,45.3,81.3,43,9.171
22741,1.528,0,34,46.4,81.1,34,7.158
11435,0.836,0,30,46.8,81.5,339,6.263
3872,0.221,0,37,46.6,80.1,320,4.474
3609,0.145,0,62,45,58.6,56,14.987
8998,0.7270001,0,62,45.3,62.1,48,14.54
22551,1.413,0,58,46.4,66.4,46,9.619
32731,2.082,0,57,50.5,68.7,358,6.935
41851,2.661,0,58,52.5,71.6,16,8.5
52001,3.417,0,49,50.9,79,10,6.487
52717,3.54,0,43,50.9,82.4,23,7.829
52270,3.458,0,41,49.3,84,43,8.724
42547,2.766,0,34,48.6,85.1,32,10.29
34207,2.183,0,29,45.5,85.5,11,6.711
22760,1.529,0,35,45.7,85.1,20,8.5
11189,0.8380001,0,30,47.3,84.2,323,6.711
3882,0.222,0,36,46.8,83.5,314,4.25
2223,0.001,0,39,45.9,76.8,86,8.724
11482,0.7220001,0,60,46,63.5,45,20.356
19997,1.407,0,66,49.3,66.7,103,12.974
32499,2.069,0,62,52.5,71.8,40,6.711
39747,2.648,0,55,53.4,74.5,350,5.816
44343,3.108,0,53,54,79,338,6.487
47867,3.405,0,47,53.4,81.3,314,7.382
53156,3.523,0,45,52,84.7,316,7.606
41297,3.452,0,34,47.8,85.6,359,7.606
45033,3.203,0,33,48.2,86.7,264,7.382
33192,2.763,0,32,46.9,86.5,298,6.04
29180,2.19,0,28,46,87.6,231,6.04
20231,1.529,0,36,47.3,86.4,250,5.145
12282,0.837,0,29,46.9,85.6,263,2.684
3694,0.223,0,35,48.2,84.4,302,4.698
4918,0.14,0,54,47.1,66.2,100,8.724
8764,0.717,0,51,46.6,68.4,107,8.724
11889,1.403,0,52,47.3,69.3,115,10.29
26847,2.073,0,56,51.6,72.3,55,8.724
33049,2.648,0,51,50.9,73.8,351,7.382
44997,3.119,0,48,52.3,77.2,35,11.632
36578,3.413,0,47,52.3,76.6,37,15.659
39254,3.527,0,45,50.4,77,13,16.553
55035,3.459,0,46,49.6,74.5,42,18.119
52478,3.192,0,45,49.5,77.5,37,12.079
38410,2.754,0,41,48.2,77.5,8,11.185
35006,2.186,0,46,50.9,77,7,11.632
20844,1.515,0,53,52,75.4,5,9.171
12193,0.8290001,0,49,49.8,76.5,10,7.829
5028,0.222,0,45,48.7,75.2,332,5.369
20616,1.403,0,63,47.8,64.2,41,14.54
32099,2.067,0,62,51.1,68.9,49,5.369
41922,2.649,0,57,52.2,72.7,354,6.711
51863,3.419,0,46,50.4,77.7,23,6.935
52969,3.541,0,47,50.2,81.9,31,8.277
52400,3.461,0,33,43.3,83.8,47,8.948
42646,2.789,0,29,44.8,85.5,17,9.619
33685,2.201,0,29,44.4,84.7,56,7.829
22384,1.536,0,38,46.6,84.6,39,7.158
11796,0.84,0,29,45.9,84.2,314,5.592
3613,0.224,0,35,47.8,81.9,200,5.145
3809,0.136,0,58,45,61.9,130,12.974
9296,0.712,0,58,45.3,63.5,102,12.079
20319,1.397,0,57,46.4,68.2,62,13.869
32463,2.068,0,55,50.4,73,71,8.5
41530,2.649,0,51,52.9,77.2,354,4.698
46225,3.103,0,49,51.8,80.1,281,6.711
38460,2.8,0,21,39.7,88.3,305,11.408
22295,2.219,0,22,40.3,87.6,304,7.382
16196,1.546,0,30,41.9,87.3,300,7.829
9525,0.846,0,26,42.3,86,317,12.527
3733,0.225,0,31,43.7,83.1,61,7.382
24436,1.37,0,52,45,70.3,44,16.33
32347,2.043,0,49,48.2,73.2,9,8.5
41252,2.633,0,47,50.9,77.4,337,4.921
45061,3.092,0,45,51.3,82.9,250,7.829
54162,3.398,0,31,45.3,84.9,291,9.395
54764,3.554,0,30,43.7,86.2,295,9.619
52636,3.487,0,23,37.9,87.3,298,10.066
3639,0.112,0,42,35.2,60.6,50,11.856
8086,0.6850001,0,42,36.3,61.9,47,19.685
21369,1.535,0,30,41.7,88.9,289,6.04
11413,0.839,0,26,39.9,88.3,255,3.579
3930,0.215,0,23,38.3,88.2,49,8.5
3440,0.105,0,26,31.1,74.3,41,10.066
9699,0.677,0,27,32.5,75,112,8.5
19856,1.377,0,29,35.4,78.4,63,9.171
32314,2.06,0,35,39.7,79.7,5,9.395
41788,2.655,0,34,41.2,81.1,35,10.29
52339,3.439,0,33,42.8,82.6,343,13.645
53249,3.561,0,29,42.3,82.9,320,13.198
53356,3.489,0,29,40.5,84.6,315,11.185
42372,2.802,0,24,36,86.5,267,12.303
33904,2.224,0,21,33.3,85.6,305,8.724
22617,1.556,0,26,34.2,85.1,292,8.948
11440,0.8470001,0,25,42.6,83.7,4,11.185
4143,0.212,0,31,43.3,80.1,359,9.843
4055,0.101,0,55,39.7,57,62,13.645
9135,0.66,0,55,39,59.2,154,10.737
19856,1.356,0,61,41.7,62.8,86,11.408
32085,2.033,0,56,45.3,66.9,29,8.948
39406,2.627,0,51,46.6,69.4,337,5.816
53373,3.42,0,41,42.8,76.1,21,8.724
53988,3.558,0,34,37.4,77.7,46,7.382
51929,3.512,0,27,36.3,79.3,14,6.935
53154,3.248,0,25,36.7,79.9,312,10.514
42818,2.804,0,26,37.2,81.9,328,8.724
34294,2.218,0,24,36.5,82.2,33,11.856
23287,1.545,0,31,37.2,80.8,41,7.158
12512,0.839,0,22,36.7,81.1,352,5.816
32783,2.213,0,19,36.1,86.4,303,11.632
23025,1.543,0,26,38.8,85.6,303,8.5
11366,0.8340001,0,21,38.5,85.5,291,6.04
4463,0.207,0,25,38.3,84,317,5.816
39616,2.781,0,21,37,88,286,12.079
35234,2.213,0,22,35.6,87.8,284,10.737
22495,1.541,0,23,38.7,87.8,299,7.158
9502,0.83,0,28,38.8,85.1,298,5.816
5518,0.203,0,28,40.3,82.8,27,7.158
6324,0.09,0,39,35.6,62.2,36,17.448
8954,0.645,0,47,37.6,63.7,96,13.422
19176,1.34,0,53,41.5,65.3,164,14.987
28150,2.016,0,52,45.7,68.9,291,5.369
40274,2.611,0,47,46.6,74.3,38,6.487
53622,3.087,0,40,43.7,79.9,43,8.053
51701,3.417,0,31,41.2,82,54,8.724
52892,3.558,0,30,44.4,86.5,18,7.158
52843,3.467,0,28,44.1,89.1,335,7.829
36442,3.204,0,27,45.3,89.2,329,8.5
38761,2.758,0,25,42.6,90.3,251,6.487
34197,2.19,0,23,38.5,91.6,277,7.829
22835,1.53,0,30,39.4,90.5,289,5.592
11350,0.825,0,21,40.8,90.1,274,2.908
4468,0.199,0,25,40.8,87.6,31,7.382
48814,3.071,0,49,50.4,79.7,275,5.592
50414,3.376,0,38,49.1,83.1,296,6.263
52338,3.51,0,37,47.3,87.8,318,6.711
50853,3.448,0,26,39.4,89.2,319,7.158
41952,2.78,0,24,40.8,91,278,6.935
33674,2.193,0,23,40.6,90.5,294,7.829
22770,1.52,0,26,40.6,90.1,259,8.277
11214,0.818,0,29,40.3,89.6,296,5.816
4155,0.196,0,28,37.6,87.6,325,5.592
5004,0.625,0,57,42.4,63.7,172,7.606
12935,1.314,0,56,44.8,64.4,220,4.698
22938,1.992,0,54,46,68.4,264,5.145
22170,2.597,0,50,46,72.7,282,4.921
18887,1.514,0,38,43.7,85.3,290,7.829
11010,0.809,0,28,46,84.2,21,11.408
4508,0.19,0,31,44.2,80.2,58,12.079
52703,3.536,0,26,33.4,80.4,32,7.829
41826,2.797,0,22,33.4,82,33,10.29
33898,2.212,0,20,32.2,82.6,28,10.29
22839,1.533,0,27,34.5,82.2,44,9.619
11643,0.818,0,31,36.9,81.5,27,8.277
3423,0.07700001,0,39,30.4,56.8,66,13.645
8365,0.6210001,0,43,31.1,58.3,75,12.974
19738,1.325,0,51,33.4,62.1,40,13.645
32056,2.017,0,52,40.1,65.7,331,6.487
41588,2.612,0,46,39.7,68.5,310,6.487
52596,3.429,0,36,41,77.9,319,6.935
52785,3.545,0,32,40.6,80.8,318,6.487
52515,3.474,0,28,38.3,83.5,47,8.5
42764,2.78,0,26,38.3,85.5,271,7.158
34035,2.19,0,23,37.4,85.3,249,7.829
28368,1.515,0,36,39.6,85.3,261,5.369
3463,0.07300001,0,45,36.9,59.5,47,18.343
8184,0.606,0,45,37,60.6,39,17.001
19316,1.304,0,56,41.4,62.1,42,12.079
31508,1.985,0,55,45.1,67.1,332,4.921
41124,2.585,0,47,43.2,70.5,39,7.382
44437,3.08,0,40,43.9,74.8,333,6.935
52067,3.396,0,37,44.2,79.5,25,5.816
52421,3.523,0,31,44.1,82.9,4,6.935
52377,3.452,0,30,44.8,86.4,341,6.04
44827,3.183,0,34,42.4,87.6,332,6.935
43490,2.753,0,23,41,88.9,275,6.487
3510,0.07,0,39,37.9,66,58,15.659
8079,0.596,0,39,38.8,67.1,56,15.659
18383,1.292,0,42,41.2,70.5,45,15.211
30213,1.978,0,53,49.6,73.9,175,9.843
39305,2.558,0,48,52.2,79,222,3.579
44522,3.028,0,41,51.4,85.1,267,6.487
52821,3.347,0,34,47.7,88.9,292,14.316
53639,3.497,0,24,44.6,90,294,12.527
53483,3.444,0,23,44.6,91.4,294,10.29
53624,3.178,0,20,41,92.5,300,10.514
8841,0.586,0,41,40.5,66.7,42,11.856
18615,1.281,0,40,42.1,71.1,46,8.5
30239,1.967,0,46,45.7,75.9,44,7.829
39516,2.569,0,46,50.9,80.1,34,6.263
44837,3.029,0,36,44.6,83.7,40,9.171
52320,3.381,0,30,43.3,85.3,43,10.514
52318,3.518,0,33,43.2,87.1,54,10.961
51795,3.449,0,29,45.1,88.3,4,9.619
45220,3.171,0,26,45.3,89.2,60,8.277
41673,2.73,0,28,45.3,89.2,35,9.171
32572,2.15,0,26,44.8,89.6,351,7.382
23687,1.478,0,35,46.9,88.9,63,9.395
3774,0.166,0,29,46.2,86.5,21,6.487
3090,0.064,0,47,41.9,64.2,81,11.632
7767,0.575,0,51,42.4,64,48,13.869
20386,1.268,0,54,44.1,67.5,50,13.869
30478,1.953,0,50,47.3,70.3,11,5.816
39913,2.557,0,49,48.2,74.8,322,5.592
44497,3.038,0,47,48.4,77.4,288,5.145
52467,3.501,0,25,37,85.3,55,10.29
45692,3.201,0,24,39.2,87.8,19,12.751
41881,2.753,0,25,38.8,89.1,65,9.171
32546,2.167,0,21,39.7,89.8,27,9.171
21723,1.485,0,24,39.2,88.7,56,9.171
13142,0.78,0,20,38.5,87.8,31,9.843
3585,0.162,0,26,39.9,85.5,324,6.04
3452,0.061,0,41,35.4,62.2,84,14.987
7894,0.574,0,48,36,62.1,52,18.343
18598,1.275,0,51,38.7,66.4,91,12.527
30910,1.964,0,47,43.3,69.4,43,10.961
40455,2.567,0,43,44.2,74.5,5,6.487
45222,3.053,0,41,44.2,80.6,24,4.474
52460,3.374,0,26,37.4,83.5,66,8.053
52438,3.54,0,28,38.3,85.1,40,8.277
52516,3.464,0,25,39.2,86.9,29,8.724
45357,3.192,0,25,39.9,88,54,9.843
41392,2.744,0,26,40.5,88.7,342,8.5
35844,2.156,0,22,39.4,89.2,15,9.843
3471,0.058,0,39,35.6,63.3,47,19.685
3807,0.566,0,45,36.1,63.9,57,21.027
22849,1.266,0,49,40.5,67.8,201,12.303
30163,1.951,0,49,45.3,71.4,354,8.053
39939,2.552,0,51,48,74.7,5,7.382
45333,3.028,0,39,45.3,78.8,1,7.382
18167,2.536,0,44,49.5,76.6,344,9.171
26101,3.324,0,46,52.7,77.5,288,10.29
8844,1.425,0,66,55,72.7,311,5.816
3977,0.73,0.024,78,57,69.3,35,7.382
3527,0.142,0.035,87,57.9,66.9,219,4.921
3458,0.053,0,77,51.3,60.1,56,13.645
7692,0.531,0,84,52.5,60.3,99,13.422
17265,1.21,0,82,53.2,64.8,51,14.764
26615,1.889,0,72,56.5,67.8,25,9.171
51625,3.403,0,44,54.3,83.5,299,11.185
58607,3.361,0,42,52.2,85.8,296,10.066
3401,0.139,0,37,45.9,78.8,231,9.171
60397,3.002,0,50,51.1,78.4,332,7.158
43921,3.316,0,41,49.6,80.8,305,10.066
52633,3.454,0,36,48.9,82.9,300,10.737
52411,3.387,0,34,48.4,84.7,286,11.185
42766,2.688,0,31,45.3,85.6,293,9.843
33742,2.111,0,30,43.5,85.5,291,8.277
19776,1.216,0,63,46.2,65.8,89,15.659
40949,2.991,0,48,51.1,78.1,27,8.277
44434,3.31,0,44,50.9,82.2,289,7.382
33747,3.442,0,41,49.5,82.2,301,8.053
52260,3.377,0,44,49.6,86.5,247,5.816
40368,2.682,0,26,44.4,89.2,289,7.382
32153,2.107,0,25,42.4,89.6,282,8.5
23844,1.433,0,29,43.5,88.7,353,17.672
21254,1.213,0,56,45.7,66,199,6.263
39533,2.7,0,20,39.2,91.4,342,8.948
31078,2.118,0,19,38.3,91.6,346,10.29
3803,0.04,0,69,53.2,65.3,44,15.211
7308,0.485,0,68,53.1,65.5,46,13.422
6858,1.165,0,71,53.8,66,97,11.632
11466,1.848,0.004,80,57,65.5,242,6.935
31993,2.447,0,76,56.8,71.4,6,3.803
45462,2.935,0,60,56.8,75.6,343,6.935
52832,3.259,0,56,56.1,78.4,15,8.5
52752,3.393,0,48,54.9,80.8,46,8.948
55090,3.332,0,45,54.3,83.5,264,8.5
9220,2.635,0.083,81,54.9,66.2,44,12.079
17891,2.036,0.004,78,54,71.6,76,14.764
18292,1.369,0,69,57.2,70.9,319,8.948
13368,0.6760001,0,62,54.9,70.5,43,11.408
3437,0.108,0,78,56.7,68.9,299,5.145
3431,0.037,0,70,47.5,58.6,55,14.316
6671,0.482,0,76,47.8,59,83,9.395
15164,1.169,0,75,50.5,61.5,164,8.948
24870,1.853,0,72,52,66.6,26,4.25
43058,2.466,0,62,53.8,70.9,15,7.158
43119,2.947,0,59,54.3,73.4,339,6.04
52583,3.267,0,53,53.8,77.7,10,6.935
52602,3.401,0,49,53.8,81.9,4,8.724
38373,2.648,0,32,45.5,86.7,13,6.935
32980,2.07,0,32,44.8,86.7,40,6.711
23482,1.39,0,49,48.6,86.4,302,4.25
46983,2.944,0,46,51.8,80.4,346,7.382
51373,3.406,0,37,50.9,86.9,38,7.158
3372,0.033,0,36,41.4,72.5,60,16.553
7096,0.469,0,37,41.9,72.5,55,15.435
17378,1.164,0,48,44.1,74.7,60,13.645
29904,1.858,0,47,49.8,76.5,28,7.158
39413,2.46,0,45,50.9,81.1,38,6.935
45036,2.947,0,39,51.8,86.7,36,7.382
3333,0.03,0,30,36.9,73.9,40,17.224
6485,0.464,0,31,37.4,73.4,36,17.896
17378,1.164,0,35,39.6,75,46,14.093
30165,1.864,0,38,44.6,77.2,42,9.171
40421,2.475,0,36,46,81.5,14,8.277
44988,2.965,0,35,46.9,84.9,335,6.04
52193,3.418,0,29,47.8,92.8,352,6.711
41534,3.078,0,22,44.4,96.3,15,10.066
3551,0.087,0,28,41.4,88.9,44,9.171
3387,0.028,0,32,38.7,71.4,38,14.093
6885,0.452,0,33,39.2,72.5,71,13.422
17260,1.151,0,32,40.3,75.7,66,16.33
29811,1.853,0,35,44.8,79.5,57,9.171
40030,2.466,0,36,46.4,83.5,41,8.724
45827,2.956,0,34,48,86.4,24,7.829
49782,3.274,0,30,49.6,90,10,8.053
50805,3.397,0,27,46.8,93.2,23,8.948
45362,3.076,0,23,41.9,97,315,7.158
43816,2.64,0,17,39,97.7,351,6.711
3659,0.026,0,51,39.2,73,87,17.224
7456,0.442,0,50,39.2,72.7,60,13.198
13910,1.142,0,49,43,72.9,74,14.987
3431,0.024,0,37,36.7,65.3,47,16.777
7153,0.435,0,39,37,64.4,40,16.106
16981,1.136,0,52,39.9,67.3,57,8.948
29516,1.836,0,51,45.3,71.4,12,5.816
39447,2.448,0,43,46,73.8,287,5.369
44858,2.944,0,38,45.3,78.3,311,6.935
52377,3.414,0,33,43.9,84.7,329,10.737
27483,2.028,0,22,39,90,79,7.606
20136,1.338,0,25,41.4,89.6,23,6.711
8876,0.62,0,25,40.8,88.9,22,4.921
3502,0.072,0,34,44.8,86.2,308,3.579
3388,0.022,0,35,32.2,63.7,66,15.659
6087,0.428,0,33,31.8,64,41,15.659
18601,1.136,0,43,34.9,66.7,57,14.093
30150,1.843,0,46,42.8,69.4,252,5.816
39308,2.45,0,43,44.2,73.6,285,5.816
32380,2.944,0,36,43,77.2,301,5.145
49278,3.279,0,32,42.6,82,42,6.935
51037,3.411,0,29,43.5,87.6,20,6.935
44089,3.055,0,26,40.6,87.4,298,9.395
41122,2.594,0,24,39.9,87.4,308,8.948
31090,1.994,0,24,39,87.3,219,6.04
19089,1.299,0,23,39.6,87.8,334,5.145
8288,0.5840001,0,25,41.2,85.6,287,4.698
3497,0.058,0,31,43.5,83.1,351,6.263
3093,0.017,0,48,38.7,65.1,55,14.54
12472,1.082,0,48,41.9,66.6,30,5.816
28001,1.793,0,45,42.8,68.9,352,5.816
40484,2.425,0,45,44.2,72.5,338,6.04
52185,2.92,0,40,44.6,76.3,13,8.277
48127,3.248,0,41,44.8,79.9,2,6.711
52492,3.377,0,32,42.4,84.7,12,7.382
52488,3.313,0,26,40.1,86.2,346,8.277
43706,3.046,0,22,39.2,86.7,290,9.395
39265,2.588,0,23,38.7,87.4,257,10.737
32360,1.985,0,20,34,87.6,2,6.935
21297,1.297,0,29,36.3,88,292,5.369
8941,0.574,0,30,35.4,86.7,318,6.263
3521,0.054,0,31,37.6,83.5,75,4.698
9616,0.389,0,36,32,61.3,48,13.869
17269,1.095,0,35,33.1,64.6,34,16.106
29232,1.81,0,43,39.9,69.4,248,11.632
38639,2.426,0,41,41.4,73.9,251,3.579
44928,2.924,0,39,42.8,78.3,328,6.263
52127,3.389,0,25,37.9,85.6,1,6.263
51759,3.326,0,22,37.6,86.5,62,7.382
45599,3.048,0,27,39,88.2,291,8.5
40690,2.578,0,23,37.2,88.9,271,8.724
31496,1.977,0,21,37,88.5,237,8.053
19667,1.277,0,37,40.6,87.4,276,5.592
8065,0.5560001,0,24,38.8,86.9,272,3.803
3708,0.05,0,26,37.6,82.8,6,6.935
6483,0.375,0,41,36.1,62.6,100,10.961
16507,1.076,0,39,37.2,66.6,51,12.974
29411,1.788,0,47,43,69.6,43,7.829
39664,2.405,0,42,43.2,72.3,32,8.948
45341,2.907,0,40,43.9,76.6,313,6.487
50158,3.233,0,38,43.9,79.5,314,6.487
50923,3.365,0,36,45,84,336,6.487
50672,3.281,0,29,42.8,85.8,343,6.935
