timestamp,Solar_Power,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,visibilitymiles,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
2021-01-30 14:03:14,37214.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-30 15:00:24,25330.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-30 16:00:34,12108.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-30 17:00:29,3561.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-31 08:44:35,17169.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-31 09:00:00,25901.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-31 10:00:08,36254.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-31 11:00:01,42853.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-31 12:13:18,50327.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-31 13:00:14,39847.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-31 14:00:02,21623.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-31 15:00:32,17252.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-31 16:00:03,15488.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-01-31 17:00:27,5836.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 07:54:39,3730.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 08:00:22,8494.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 09:00:20,19497.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 10:00:29,28017.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 11:00:18,31337.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 12:00:25,35224.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 13:01:01,26945.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 14:00:08,29191.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 15:00:13,16004.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 16:00:21,20277.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-01 17:00:02,6576.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 07:56:01,3811.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 08:00:01,7697.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 09:00:13,18387.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 10:00:00,29473.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 11:00:23,39418.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 12:00:47,39120.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 13:00:29,36409.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 14:00:27,22311.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 15:00:02,14262.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 16:00:07,9287.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-02 17:07:08,3523.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-03 08:33:16,3201.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-03 09:00:12,6137.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-03 10:00:12,13241.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-03 11:00:16,30539.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-03 12:18:00,33655.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-03 13:00:25,15805.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-03 14:00:01,15060.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-03 15:00:26,15801.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-03 16:00:03,10312.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-03 17:00:04,4926.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-04 07:44:16,3493.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-04 08:00:14,6184.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-04 09:00:17,8648.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-04 10:00:11,16094.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-04 11:00:04,21682.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-04 12:00:34,16325.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-04 13:00:00,18731.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
2021-02-04 14:00:05,21293.0,31,0.001,0.001,0.0,0.73,0.0,35,27,12AUG2020:23:00:21,12AUG2020:23:20:51,36.3,40.1,35.1,12AUG2020:23:57:54,12AUG2020:23:20:44,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,12AUG2020:23:20:22,12AUG2020:23:00:12,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.1319999999999997,10.960999999999999,12AUG2020:23:56:38,-52.51,17.585,58.8,59.0,17.274,101.2
